Order ID, Amount , Profit ,Quantity,Category,Sub-Category,PaymentMode,Order Date,Day,Month,Year,CustomerName,State,City
B-26668, $972.00 , $106.00 ,15,Office Supplies,Pens,EMI,06-05-2022,6,5,2022,Betty Tucker,Ohio,Cincinnati
B-25537," $6,123.00 "," $1,686.00 ",3,Office Supplies,Markers,Credit Card,06-05-2022,6,5,2022,Roger Morrison,Ohio,Cincinnati
B-25388," $5,047.00 "," $2,211.00 ",13,Furniture,Sofas,EMI,06-05-2022,6,5,2022,Mark Boyle,New York,Buffalo
B-25645," $8,383.00 ", $937.00 ,4,Furniture,Sofas,UPI,05-05-2024,5,5,2024,Brett Mullins,Florida,Orlando
B-26612," $8,930.00 "," $3,374.00 ",12,Furniture,Sofas,Debit Card,04-05-2020,4,5,2020,Aaron Kim,New York,Buffalo
B-26612," $6,528.00 ", $76.00 ,9,Electronics,Phones,Debit Card,04-05-2020,4,5,2020,Aaron Kim,New York,Buffalo
B-26137," $3,423.00 ", $804.00 ,4,Electronics,Printers,Credit Card,04-05-2020,4,5,2020,Laura Jordan,Texas,Dallas
B-26065," $7,930.00 "," $1,981.00 ",13,Furniture,Chairs,Credit Card,04-05-2023,4,5,2023,Kaitlyn Flores,Ohio,Cleveland
B-25889," $7,992.00 ", $893.00 ,12,Electronics,Laptops,Credit Card,04-05-2023,4,5,2023,Shannon Warren,New York,New York City
B-25541," $1,045.00 ", $267.00 ,11,Electronics,Phones,Debit Card,04-05-2023,4,5,2023,April Marquez,Ohio,Cleveland
B-25541," $2,401.00 "," $1,163.00 ",10,Furniture,Bookcases,UPI,04-05-2023,4,5,2023,April Marquez,Ohio,Cleveland
B-25447," $5,028.00 "," $1,553.00 ",13,Office Supplies,Paper,EMI,04-05-2020,4,5,2020,Amber Kennedy,Florida,Tampa
B-25426," $1,023.00 ", $78.00 ,9,Furniture,Tables,UPI,04-05-2020,4,5,2020,Mary Taylor,Florida,Orlando
B-25426," $7,626.00 "," $1,046.00 ",15,Furniture,Sofas,Credit Card,04-05-2020,4,5,2020,Mary Taylor,Florida,Orlando
B-25426," $6,851.00 "," $2,812.00 ",1,Office Supplies,Markers,Debit Card,04-05-2020,4,5,2020,Mary Taylor,Florida,Orlando
B-26552," $2,804.00 ", $936.00 ,10,Electronics,Electronic Games,Credit Card,03-05-2023,3,5,2023,Mrs. Rachel Cannon DDS,Florida,Tampa
B-25456," $5,632.00 "," $2,358.00 ",20,Furniture,Sofas,Credit Card,03-05-2021,3,5,2021,Alexis Duffy,California,Los Angeles
B-25065," $6,596.00 "," $1,439.00 ",9,Office Supplies,Paper,Debit Card,03-05-2023,3,5,2023,Craig Ortega,Ohio,Cincinnati
B-26409," $3,024.00 "," $1,353.00 ",1,Furniture,Sofas,Credit Card,02-05-2024,2,5,2024,Scott Harris,California,Los Angeles
B-26319, $992.00 , $64.00 ,6,Electronics,Phones,Credit Card,02-05-2020,2,5,2020,Andrew Fernandez,Ohio,Cincinnati
B-26319," $6,381.00 "," $2,763.00 ",20,Office Supplies,Markers,UPI,02-05-2020,2,5,2020,Andrew Fernandez,Ohio,Cincinnati
B-26319," $7,748.00 "," $1,706.00 ",16,Electronics,Electronic Games,EMI,02-05-2020,2,5,2020,Andrew Fernandez,Ohio,Cincinnati
B-25881," $8,709.00 "," $2,322.00 ",8,Furniture,Tables,Debit Card,02-05-2024,2,5,2024,Sherri Ferguson DVM,Texas,Austin
B-25363," $3,918.00 ", $749.00 ,8,Electronics,Laptops,Credit Card,02-05-2020,2,5,2020,Robert Martinez,Texas,Houston
B-26839," $6,034.00 ", $608.00 ,8,Electronics,Phones,EMI,01-05-2022,1,5,2022,Sarah Wagner,Texas,Houston
B-26839," $8,956.00 "," $3,359.00 ",13,Furniture,Bookcases,Credit Card,01-05-2022,1,5,2022,Sarah Wagner,Texas,Houston
B-26425," $6,891.00 "," $2,529.00 ",3,Office Supplies,Binders,Debit Card,01-05-2024,1,5,2024,William Cook,Ohio,Cleveland
B-26969," $8,856.00 "," $2,020.00 ",9,Office Supplies,Pens,Debit Card,30-04-2021,30,4,2021,Peter Ward,New York,Rochester
B-26969," $3,348.00 ", $568.00 ,5,Office Supplies,Markers,Credit Card,30-04-2021,30,4,2021,Peter Ward,New York,Rochester
B-26922," $3,957.00 ", $151.00 ,10,Office Supplies,Binders,EMI,30-04-2022,30,4,2022,Timothy Baker,Texas,Austin
B-26910," $9,680.00 "," $3,295.00 ",9,Furniture,Tables,COD,29-04-2024,29,4,2024,Mr. Ralph Garcia Jr.,New York,Rochester
B-26910," $8,468.00 "," $3,666.00 ",8,Office Supplies,Pens,UPI,29-04-2024,29,4,2024,Mr. Ralph Garcia Jr.,New York,Rochester
B-26910," $4,441.00 ", $314.00 ,14,Furniture,Chairs,Debit Card,29-04-2024,29,4,2024,Mr. Ralph Garcia Jr.,New York,Rochester
B-26679," $3,234.00 "," $1,274.00 ",10,Furniture,Tables,EMI,29-04-2020,29,4,2020,Richard Lee,New York,Buffalo
B-26679," $8,102.00 "," $1,800.00 ",5,Office Supplies,Markers,UPI,29-04-2020,29,4,2020,Richard Lee,New York,Buffalo
B-25916," $2,858.00 ", $230.00 ,3,Furniture,Tables,Credit Card,29-04-2024,29,4,2024,Claudia Curry,Texas,Austin
B-25916," $8,175.00 ", $525.00 ,7,Furniture,Sofas,Credit Card,29-04-2024,29,4,2024,Claudia Curry,Texas,Austin
B-25916," $5,846.00 ", $586.00 ,18,Furniture,Sofas,UPI,29-04-2024,29,4,2024,Claudia Curry,Texas,Austin
B-25916," $6,009.00 "," $2,107.00 ",7,Electronics,Phones,UPI,29-04-2024,29,4,2024,Claudia Curry,Texas,Austin
B-25684," $3,560.00 "," $1,335.00 ",15,Electronics,Electronic Games,COD,29-04-2020,29,4,2020,Duane Kelly,New York,New York City
B-26353," $6,304.00 ", $766.00 ,14,Furniture,Tables,EMI,28-04-2023,28,4,2023,Robert Stokes,Florida,Orlando
B-26353," $5,317.00 "," $1,345.00 ",18,Furniture,Chairs,Debit Card,28-04-2023,28,4,2023,Robert Stokes,Florida,Orlando
B-25038, $738.00 , $342.00 ,2,Furniture,Chairs,Debit Card,28-04-2023,28,4,2023,Terry Mcdaniel,Ohio,Cincinnati
B-25705," $9,335.00 ", $557.00 ,11,Electronics,Electronic Games,COD,27-04-2021,27,4,2021,Ann Mooney,California,Los Angeles
B-25251," $2,895.00 ", $104.00 ,6,Furniture,Chairs,COD,27-04-2020,27,4,2020,Donald York,New York,Buffalo
B-25251, $697.00 , $116.00 ,1,Furniture,Chairs,UPI,27-04-2020,27,4,2020,Donald York,New York,Buffalo
B-25846," $8,706.00 "," $1,724.00 ",3,Electronics,Electronic Games,Debit Card,25-04-2020,25,4,2020,Erin Vasquez,Florida,Orlando
B-25707," $4,904.00 ", $469.00 ,2,Office Supplies,Pens,Debit Card,25-04-2020,25,4,2020,Kaitlin Brown,Texas,Dallas
B-25707," $3,080.00 ", $737.00 ,6,Office Supplies,Binders,UPI,25-04-2020,25,4,2020,Kaitlin Brown,Texas,Dallas
B-25198," $9,840.00 "," $3,870.00 ",11,Electronics,Printers,Debit Card,25-04-2023,25,4,2023,Cynthia Ferguson,Texas,Austin
B-25120," $7,122.00 "," $1,836.00 ",6,Electronics,Phones,Debit Card,25-04-2024,25,4,2024,James Clarke,Texas,Dallas
B-25120," $7,327.00 "," $2,596.00 ",15,Office Supplies,Markers,Credit Card,25-04-2024,25,4,2024,James Clarke,Texas,Dallas
B-26059," $6,212.00 "," $1,881.00 ",17,Electronics,Phones,COD,24-04-2022,24,4,2022,Wesley Deleon,Illinois,Springfield
B-26059," $4,462.00 ", $121.00 ,8,Electronics,Laptops,COD,24-04-2022,24,4,2022,Wesley Deleon,Illinois,Springfield
B-25510," $2,478.00 ", $92.00 ,12,Furniture,Bookcases,COD,24-04-2023,24,4,2023,Anthony Evans,Ohio,Cleveland
B-25222," $4,852.00 ", $218.00 ,2,Furniture,Tables,EMI,24-04-2024,24,4,2024,Alicia Allen,Texas,Dallas
B-26288," $5,344.00 "," $2,607.00 ",6,Office Supplies,Paper,Debit Card,23-04-2022,23,4,2022,James Murray,Texas,Dallas
B-25226," $9,808.00 "," $2,117.00 ",2,Office Supplies,Pens,UPI,23-04-2024,23,4,2024,Nicole Warren,California,Los Angeles
B-25541," $1,045.00 ", $267.00 ,11,Electronics,Phones,Debit Card,22-04-2020,22,4,2020,Joseph Guerrero,California,Los Angeles
B-25541," $2,401.00 "," $1,163.00 ",10,Furniture,Bookcases,UPI,22-04-2020,22,4,2020,Joseph Guerrero,California,Los Angeles
B-26478," $2,542.00 ", $190.00 ,1,Office Supplies,Markers,Credit Card,21-04-2022,21,4,2022,James Tanner,Texas,Houston
B-26972," $6,956.00 ", $318.00 ,20,Office Supplies,Markers,Debit Card,19-04-2022,19,4,2022,Steven Haynes,Illinois,Springfield
B-26257," $5,460.00 "," $2,088.00 ",14,Furniture,Tables,Debit Card,19-04-2020,19,4,2020,Joseph Clark,Ohio,Cincinnati
B-25703," $9,438.00 "," $1,801.00 ",4,Electronics,Electronic Games,COD,19-04-2023,19,4,2023,Steven Acosta,Florida,Orlando
B-25660," $7,595.00 "," $2,873.00 ",4,Furniture,Chairs,Debit Card,19-04-2022,19,4,2022,Cynthia Rodriguez,New York,Rochester
B-25496," $3,095.00 ", $941.00 ,2,Office Supplies,Pens,EMI,19-04-2022,19,4,2022,Maria Carroll,Ohio,Cleveland
B-25036," $2,737.00 "," $1,253.00 ",3,Electronics,Printers,EMI,19-04-2021,19,4,2021,Joseph Bates,New York,New York City
B-26656," $8,055.00 ", $661.00 ,10,Electronics,Phones,EMI,18-04-2020,18,4,2020,Linda Little,Florida,Tampa
B-26656," $3,573.00 ", $562.00 ,7,Office Supplies,Pens,EMI,18-04-2020,18,4,2020,Linda Little,Florida,Tampa
B-25603," $9,272.00 "," $1,771.00 ",19,Office Supplies,Markers,UPI,18-04-2020,18,4,2020,Lauren Boyer,Texas,Dallas
B-26580," $4,007.00 ", $201.00 ,13,Furniture,Bookcases,COD,17-04-2023,17,4,2023,Kyle Dickson,Texas,Dallas
B-26032," $6,218.00 "," $1,125.00 ",5,Furniture,Tables,Debit Card,17-04-2023,17,4,2023,Eric Griffith,Illinois,Chicago
B-26032," $2,799.00 "," $1,239.00 ",5,Furniture,Sofas,Debit Card,17-04-2023,17,4,2023,Eric Griffith,Illinois,Chicago
B-26032," $5,167.00 ", $253.00 ,14,Electronics,Printers,Credit Card,17-04-2023,17,4,2023,Eric Griffith,Illinois,Chicago
B-26032," $8,346.00 "," $1,176.00 ",1,Electronics,Phones,COD,17-04-2023,17,4,2023,Eric Griffith,Illinois,Chicago
B-25352," $3,333.00 ", $700.00 ,18,Electronics,Printers,COD,17-04-2023,17,4,2023,Jacob Stewart,Florida,Miami
B-26993," $3,083.00 "," $1,151.00 ",16,Furniture,Bookcases,Debit Card,16-04-2022,16,4,2022,William Villarreal,Florida,Orlando
B-26573," $6,783.00 "," $3,306.00 ",8,Furniture,Sofas,Debit Card,16-04-2020,16,4,2020,Felicia Morton,Ohio,Columbus
B-26245," $4,172.00 ", $235.00 ,5,Office Supplies,Paper,EMI,16-04-2024,16,4,2024,Raymond Bean,Illinois,Springfield
B-26159," $7,700.00 "," $2,712.00 ",1,Furniture,Sofas,Credit Card,16-04-2024,16,4,2024,Richard Petersen,Illinois,Chicago
B-26159," $7,484.00 "," $2,871.00 ",15,Electronics,Phones,UPI,16-04-2024,16,4,2024,Richard Petersen,Illinois,Chicago
B-26017," $5,379.00 "," $2,510.00 ",17,Electronics,Printers,COD,16-04-2022,16,4,2022,Jason Martinez,Ohio,Columbus
B-25895," $7,478.00 "," $1,381.00 ",11,Electronics,Phones,EMI,16-04-2024,16,4,2024,Donald Medina,Texas,Houston
B-25044," $9,849.00 ", $963.00 ,1,Office Supplies,Pens,Credit Card,16-04-2024,16,4,2024,April Welch,Illinois,Springfield
B-25044," $2,493.00 "," $1,221.00 ",9,Office Supplies,Paper,Credit Card,16-04-2024,16,4,2024,April Welch,Illinois,Springfield
B-25936," $9,992.00 "," $3,696.00 ",20,Office Supplies,Pens,Debit Card,15-04-2022,15,4,2022,Susan Burke,Texas,Austin
B-25936," $9,619.00 "," $3,420.00 ",7,Office Supplies,Binders,UPI,15-04-2022,15,4,2022,Susan Burke,Texas,Austin
B-25715," $6,089.00 ", $139.00 ,19,Furniture,Tables,Debit Card,15-04-2022,15,4,2022,Kenneth Adams,Ohio,Cleveland
B-25715," $2,586.00 ", $800.00 ,16,Furniture,Tables,UPI,15-04-2022,15,4,2022,Kenneth Adams,Ohio,Cleveland
B-25715," $3,757.00 "," $1,626.00 ",9,Office Supplies,Paper,UPI,15-04-2022,15,4,2022,Kenneth Adams,Ohio,Cleveland
B-26167," $5,343.00 ", $655.00 ,1,Furniture,Chairs,EMI,13-04-2024,13,4,2024,Shane Clark,California,San Diego
B-25872," $2,588.00 ", $705.00 ,16,Office Supplies,Pens,Credit Card,13-04-2020,13,4,2020,Shelly Sweeney,New York,New York City
B-25872," $3,808.00 "," $1,192.00 ",4,Office Supplies,Markers,UPI,13-04-2020,13,4,2020,Shelly Sweeney,New York,New York City
B-26445," $9,921.00 "," $1,451.00 ",15,Furniture,Sofas,EMI,12-04-2021,12,4,2021,Christopher Rogers,Illinois,Chicago
B-26224," $5,564.00 ", $175.00 ,11,Electronics,Laptops,COD,12-04-2022,12,4,2022,Mr. John Tyler PhD,Texas,Houston
B-26224," $3,953.00 "," $1,776.00 ",15,Electronics,Electronic Games,UPI,12-04-2022,12,4,2022,Mr. John Tyler PhD,Texas,Houston
B-26898," $2,174.00 ", $265.00 ,19,Office Supplies,Pens,Credit Card,11-04-2022,11,4,2022,Dean Avila,Ohio,Cincinnati
B-26898," $8,541.00 "," $2,029.00 ",12,Electronics,Electronic Games,Credit Card,11-04-2022,11,4,2022,Dean Avila,Ohio,Cincinnati
B-26898," $1,931.00 ", $551.00 ,3,Furniture,Bookcases,EMI,11-04-2022,11,4,2022,Dean Avila,Ohio,Cincinnati
B-25978," $6,622.00 "," $2,673.00 ",8,Furniture,Sofas,COD,10-04-2024,10,4,2024,Malik Walker,New York,New York City
B-26120," $2,101.00 ", $287.00 ,8,Office Supplies,Pens,COD,09-04-2023,9,4,2023,Erica Scott,Illinois,Chicago
B-26837, $869.00 , $373.00 ,14,Office Supplies,Paper,Credit Card,08-04-2020,8,4,2020,Amber Moon,Ohio,Cleveland
B-26837," $1,486.00 ", $114.00 ,7,Furniture,Bookcases,UPI,08-04-2020,8,4,2020,Amber Moon,Ohio,Cleveland
B-26240," $8,042.00 ", $936.00 ,15,Office Supplies,Markers,EMI,08-04-2022,8,4,2022,Zachary Carpenter,California,Los Angeles
B-25227," $4,761.00 "," $2,231.00 ",12,Furniture,Tables,UPI,08-04-2020,8,4,2020,Donald Perry,Florida,Orlando
B-25227," $4,115.00 "," $1,285.00 ",1,Furniture,Sofas,UPI,08-04-2020,8,4,2020,Donald Perry,Florida,Orlando
B-26955," $7,301.00 "," $3,602.00 ",3,Office Supplies,Binders,Debit Card,07-04-2024,7,4,2024,Kristine Carter,Texas,Houston
B-26215," $4,171.00 "," $1,450.00 ",18,Office Supplies,Markers,COD,07-04-2023,7,4,2023,Richard Lyons,Texas,Dallas
B-26026," $7,355.00 "," $1,034.00 ",3,Furniture,Sofas,COD,06-04-2023,6,4,2023,Katherine Harris,California,Los Angeles
B-26026," $1,843.00 ", $248.00 ,3,Electronics,Phones,Credit Card,06-04-2023,6,4,2023,Katherine Harris,California,Los Angeles
B-26026," $1,603.00 ", $361.00 ,10,Office Supplies,Pens,Debit Card,06-04-2023,6,4,2023,Katherine Harris,California,Los Angeles
B-26026, $953.00 , $93.00 ,2,Office Supplies,Paper,Debit Card,06-04-2023,6,4,2023,Katherine Harris,California,Los Angeles
B-26730," $6,139.00 ", $451.00 ,10,Furniture,Tables,Debit Card,05-04-2021,5,4,2021,Jacqueline Harris,Texas,Houston
B-26730," $4,439.00 "," $1,712.00 ",19,Furniture,Sofas,Credit Card,05-04-2021,5,4,2021,Jacqueline Harris,Texas,Houston
B-26730," $8,636.00 "," $3,192.00 ",3,Furniture,Chairs,COD,05-04-2021,5,4,2021,Jacqueline Harris,Texas,Houston
B-26628," $9,609.00 "," $4,339.00 ",3,Furniture,Sofas,Debit Card,05-04-2020,5,4,2020,Sara Bailey,Ohio,Cincinnati
B-25715," $6,089.00 ", $139.00 ,19,Furniture,Tables,Debit Card,05-04-2023,5,4,2023,Shelby Browning,Illinois,Chicago
B-25715," $2,586.00 ", $800.00 ,16,Furniture,Tables,UPI,05-04-2023,5,4,2023,Shelby Browning,Illinois,Chicago
B-25715," $3,757.00 "," $1,626.00 ",9,Office Supplies,Paper,UPI,05-04-2023,5,4,2023,Shelby Browning,Illinois,Chicago
B-25746," $8,243.00 "," $1,346.00 ",15,Office Supplies,Binders,Debit Card,04-04-2021,4,4,2021,Manuel Walls,Texas,Houston
B-25427," $7,702.00 ", $60.00 ,19,Electronics,Printers,UPI,04-04-2020,4,4,2020,Richard Blair,Florida,Miami
B-25427," $9,884.00 "," $4,446.00 ",7,Electronics,Printers,EMI,04-04-2020,4,4,2020,Richard Blair,Florida,Miami
B-25427," $5,035.00 "," $2,008.00 ",2,Furniture,Chairs,COD,04-04-2020,4,4,2020,Richard Blair,Florida,Miami
B-26675," $6,499.00 "," $2,189.00 ",18,Electronics,Electronic Games,EMI,03-04-2021,3,4,2021,James Perez,Florida,Orlando
B-26268," $4,369.00 ", $584.00 ,13,Office Supplies,Pens,Credit Card,03-04-2021,3,4,2021,Crystal Ross,Texas,Austin
B-26926," $4,629.00 "," $1,660.00 ",16,Office Supplies,Markers,EMI,02-04-2023,2,4,2023,Steven Herrera,California,San Diego
B-26622," $2,225.00 ", $589.00 ,7,Furniture,Sofas,Credit Card,02-04-2020,2,4,2020,Timothy Jensen,Florida,Orlando
B-26622," $9,536.00 "," $1,437.00 ",9,Electronics,Phones,UPI,02-04-2020,2,4,2020,Timothy Jensen,Florida,Orlando
B-25234," $5,024.00 ", $379.00 ,2,Office Supplies,Paper,UPI,02-04-2024,2,4,2024,Nancy Kennedy,Texas,Dallas
B-26863," $4,037.00 "," $1,494.00 ",15,Furniture,Chairs,EMI,01-04-2023,1,4,2023,Brenda Davis,California,San Francisco
B-25106," $9,090.00 "," $3,098.00 ",16,Electronics,Phones,Credit Card,01-04-2021,1,4,2021,Luke Saunders,Texas,Dallas
B-25106, $851.00 , $356.00 ,11,Electronics,Electronic Games,Credit Card,01-04-2021,1,4,2021,Luke Saunders,Texas,Dallas
B-26523," $2,850.00 ", $904.00 ,6,Electronics,Phones,EMI,31-03-2020,31,3,2020,Jasmine Delgado,Illinois,Chicago
B-26523," $8,204.00 "," $2,382.00 ",6,Office Supplies,Pens,UPI,31-03-2020,31,3,2020,Jasmine Delgado,Illinois,Chicago
B-26456," $5,954.00 "," $2,618.00 ",11,Furniture,Tables,COD,30-03-2024,30,3,2024,Robert Mosley,Ohio,Cincinnati
B-25851," $3,273.00 ", $85.00 ,16,Electronics,Phones,UPI,30-03-2024,30,3,2024,Julie Chavez,Ohio,Cincinnati
B-26259," $1,757.00 ", $622.00 ,10,Furniture,Chairs,UPI,29-03-2022,29,3,2022,Douglas Mcfarland,Ohio,Cleveland
B-25861," $9,989.00 "," $3,930.00 ",14,Furniture,Tables,Debit Card,28-03-2022,28,3,2022,Tammy Anthony,Ohio,Cleveland
B-25861," $9,851.00 "," $2,669.00 ",19,Electronics,Electronic Games,Debit Card,28-03-2022,28,3,2022,Tammy Anthony,Ohio,Cleveland
B-25655," $4,099.00 ", $52.00 ,18,Electronics,Laptops,UPI,28-03-2022,28,3,2022,Russell Austin,New York,New York City
B-25024," $9,002.00 "," $4,197.00 ",2,Office Supplies,Markers,EMI,28-03-2021,28,3,2021,Megan Pitts,Ohio,Columbus
B-26598," $1,093.00 ", $397.00 ,17,Electronics,Printers,Credit Card,27-03-2024,27,3,2024,Jessica Barajas,Illinois,Peoria
B-26598," $2,636.00 ", $88.00 ,11,Office Supplies,Paper,Debit Card,27-03-2024,27,3,2024,Jessica Barajas,Illinois,Peoria
B-26279," $3,747.00 ", $410.00 ,5,Office Supplies,Markers,Credit Card,27-03-2024,27,3,2024,Mrs. Lauren Potter DDS,Ohio,Columbus
B-26279," $3,194.00 ", $534.00 ,4,Office Supplies,Binders,UPI,27-03-2024,27,3,2024,Mrs. Lauren Potter DDS,Ohio,Columbus
B-25568," $7,811.00 "," $1,538.00 ",12,Furniture,Sofas,COD,25-03-2022,25,3,2022,Melissa Peck,Florida,Miami
B-25025," $6,447.00 "," $3,079.00 ",20,Electronics,Laptops,COD,25-03-2021,25,3,2021,James Gutierrez,New York,Rochester
B-25025," $8,947.00 "," $2,807.00 ",6,Electronics,Electronic Games,Credit Card,25-03-2021,25,3,2021,James Gutierrez,New York,Rochester
B-26469," $1,165.00 ", $51.00 ,3,Office Supplies,Pens,EMI,24-03-2021,24,3,2021,Eric Clark,Florida,Orlando
B-26469," $7,856.00 "," $3,699.00 ",17,Electronics,Electronic Games,UPI,24-03-2021,24,3,2021,Eric Clark,Florida,Orlando
B-25714," $6,962.00 "," $3,429.00 ",12,Electronics,Electronic Games,UPI,24-03-2024,24,3,2024,Charles Lane,Texas,Dallas
B-25400," $7,759.00 "," $3,741.00 ",17,Electronics,Printers,UPI,24-03-2021,24,3,2021,Maria Thomas,Florida,Miami
B-25400," $7,521.00 "," $3,457.00 ",16,Office Supplies,Markers,Debit Card,24-03-2021,24,3,2021,Maria Thomas,Florida,Miami
B-25673," $5,306.00 "," $2,405.00 ",17,Furniture,Tables,EMI,23-03-2024,23,3,2024,Kimberly Fuller,New York,Buffalo
B-25465, $717.00 , $158.00 ,16,Furniture,Tables,Credit Card,23-03-2022,23,3,2022,Tony Ray,Ohio,Cleveland
B-25465, $508.00 , $177.00 ,17,Furniture,Sofas,UPI,23-03-2022,23,3,2022,Tony Ray,Ohio,Cleveland
B-25102," $2,975.00 ", $462.00 ,14,Office Supplies,Pens,Credit Card,23-03-2020,23,3,2020,Jessica Anderson,New York,New York City
B-26610," $4,957.00 "," $1,152.00 ",8,Office Supplies,Markers,Credit Card,22-03-2022,22,3,2022,Meghan Rush,Ohio,Cleveland
B-25665," $8,962.00 "," $2,444.00 ",18,Electronics,Electronic Games,Debit Card,22-03-2020,22,3,2020,Isabella Roach,Illinois,Peoria
B-26443," $9,869.00 "," $4,299.00 ",12,Electronics,Printers,Debit Card,21-03-2023,21,3,2023,Dale Craig,California,San Diego
B-25905," $8,490.00 "," $3,485.00 ",3,Electronics,Phones,Credit Card,21-03-2023,21,3,2023,Jeffrey Dixon,New York,New York City
B-25894," $9,316.00 "," $3,003.00 ",13,Furniture,Sofas,Credit Card,21-03-2023,21,3,2023,Tammy Bell,Ohio,Cincinnati
B-25894," $8,200.00 ", $257.00 ,19,Electronics,Laptops,COD,21-03-2023,21,3,2023,Tammy Bell,Ohio,Cincinnati
B-25894," $6,379.00 "," $3,128.00 ",15,Electronics,Electronic Games,COD,21-03-2023,21,3,2023,Tammy Bell,Ohio,Cincinnati
B-25381," $4,220.00 ", $945.00 ,13,Office Supplies,Markers,EMI,21-03-2024,21,3,2024,Barry Garcia,Illinois,Springfield
B-25153," $8,526.00 "," $1,704.00 ",4,Office Supplies,Binders,Debit Card,21-03-2023,21,3,2023,Patricia Sanford,Texas,Austin
B-25010," $7,870.00 "," $1,057.00 ",15,Office Supplies,Pens,Credit Card,21-03-2021,21,3,2021,James Hickman,Ohio,Cleveland
B-25919," $2,140.00 ", $970.00 ,4,Office Supplies,Paper,Credit Card,20-03-2022,20,3,2022,Jonathan Reed,California,San Francisco
B-25919," $2,670.00 "," $1,026.00 ",1,Electronics,Laptops,Debit Card,20-03-2022,20,3,2022,Jonathan Reed,California,San Francisco
B-25171," $3,234.00 "," $1,029.00 ",20,Office Supplies,Markers,Credit Card,20-03-2022,20,3,2022,David Figueroa,Florida,Miami
B-25510," $2,478.00 ", $92.00 ,12,Furniture,Bookcases,COD,18-03-2021,18,3,2021,Mrs. Stephanie Hooper,California,San Francisco
B-25423," $6,385.00 "," $2,656.00 ",11,Electronics,Printers,Credit Card,18-03-2023,18,3,2023,Matthew Kelley,Florida,Orlando
B-26603," $5,944.00 "," $2,661.00 ",7,Electronics,Laptops,EMI,17-03-2022,17,3,2022,Harold Mitchell,Texas,Austin
B-26522," $5,994.00 "," $2,826.00 ",9,Furniture,Bookcases,EMI,17-03-2024,17,3,2024,Sarah Miller,New York,New York City
B-26209," $8,776.00 "," $2,529.00 ",15,Furniture,Sofas,Credit Card,17-03-2024,17,3,2024,Bianca Brown,Ohio,Columbus
B-26209," $4,404.00 ", $858.00 ,17,Office Supplies,Pens,Debit Card,17-03-2024,17,3,2024,Bianca Brown,Ohio,Columbus
B-25237," $5,250.00 ", $187.00 ,1,Office Supplies,Binders,COD,17-03-2022,17,3,2022,Jim Johnson,Ohio,Cincinnati
B-25684," $3,560.00 "," $1,335.00 ",15,Electronics,Electronic Games,COD,16-03-2023,16,3,2023,Frank Reynolds,Illinois,Springfield
B-25515," $4,468.00 "," $1,940.00 ",9,Office Supplies,Paper,COD,16-03-2022,16,3,2022,Seth Rodriguez,Florida,Tampa
B-26543," $7,067.00 "," $1,943.00 ",16,Furniture,Tables,Credit Card,15-03-2022,15,3,2022,Nicolas Owen,California,San Francisco
B-25976," $4,307.00 ", $615.00 ,3,Electronics,Electronic Games,UPI,15-03-2024,15,3,2024,Martha Carney,New York,New York City
B-25976," $5,694.00 "," $1,134.00 ",5,Furniture,Chairs,EMI,15-03-2024,15,3,2024,Martha Carney,New York,New York City
B-25580," $1,010.00 ", $58.00 ,19,Electronics,Electronic Games,COD,15-03-2025,15,3,2025,Dr. Terry Alvarado,Florida,Tampa
B-26185," $1,591.00 ", $727.00 ,5,Electronics,Electronic Games,Credit Card,14-03-2021,14,3,2021,Brian Patrick,Florida,Tampa
B-26019," $9,845.00 "," $3,062.00 ",9,Office Supplies,Paper,COD,14-03-2025,14,3,2025,Elizabeth Hernandez,Florida,Orlando
B-25071," $6,147.00 "," $2,526.00 ",6,Office Supplies,Pens,Debit Card,14-03-2023,14,3,2023,Hailey Chandler,Texas,Dallas
B-26601," $4,382.00 ", $482.00 ,17,Electronics,Electronic Games,COD,13-03-2024,13,3,2024,Melinda Montoya,California,San Francisco
B-26601," $9,574.00 "," $4,045.00 ",19,Furniture,Bookcases,UPI,13-03-2024,13,3,2024,Melinda Montoya,California,San Francisco
B-25813, $702.00 , $238.00 ,9,Electronics,Phones,COD,13-03-2021,13,3,2021,Charles Henderson,Florida,Tampa
B-26522," $5,994.00 "," $2,826.00 ",9,Furniture,Bookcases,EMI,12-03-2024,12,3,2024,Bryan Anderson,California,Los Angeles
B-25346," $6,265.00 ", $155.00 ,8,Furniture,Sofas,COD,12-03-2021,12,3,2021,Jeremy Vazquez,Ohio,Cleveland
B-25735," $7,122.00 "," $1,982.00 ",7,Office Supplies,Markers,EMI,11-03-2024,11,3,2024,Bryan Baird,Illinois,Peoria
B-26842," $5,916.00 "," $1,594.00 ",19,Electronics,Printers,Debit Card,10-03-2024,10,3,2024,Joseph Perkins,Florida,Orlando
B-26842," $6,402.00 "," $2,770.00 ",19,Office Supplies,Markers,Debit Card,10-03-2024,10,3,2024,Joseph Perkins,Florida,Orlando
B-26076," $2,750.00 "," $1,239.00 ",11,Electronics,Phones,Debit Card,10-03-2025,10,3,2025,Vanessa Bauer,New York,Buffalo
B-26076," $8,639.00 "," $3,104.00 ",19,Office Supplies,Pens,EMI,10-03-2025,10,3,2025,Vanessa Bauer,New York,Buffalo
